timestamp,year,month,day_of_year,hour,shift,sensor_id,latitude,longitude,elevation_ft,weather_station_id,sensor_status,data_quality_flag,temperature_f,precipitation_in,humidity_pct,wind_speed_mph,barometric_pressure_inhg,slope_zone,slope_angle_deg,bench_height_ft,rock_type,rock_mass_rating,joint_spacing_ft,joint_orientation_deg,depth_to_water_ft,pore_pressure_psi,blast_frequency_7days,distance_to_blast_ft,blast_magnitude_lbs,equipment_passes_per_shift,microseismic_events_daily,max_seismic_magnitude,displacement_rate_mm_per_day,cumulative_displacement_mm,tiltmeter_microradians,strain_gauge_microstrain,vibration_ppv_mm_per_s,rockfall_risk_score,rockfall_occurred,rockfall_size_category
2024-03-16 12:00:00,2024,3,76,12,DAY,SENSOR-038,-25.241165,140.078487,1987.98,WS-010,ACTIVE,GOOD,69.04,0.05,69.86,4.82,29.95,Zone E,46.82,35.29,SCHIST,46,4.51,49.5,112.01,12.91,5,310.06,4735.67,11,4,2.3,0.0,0.0,404.7855,40.7071,15.3489,13.57,0,NONE
2024-03-16 18:00:00,2024,3,76,18,SWING,SENSOR-022,-25.635042,140.203149,1328.35,WS-010,ACTIVE,GOOD,78.38,0.16,34.52,15.16,29.89,Zone A,60.31,54.27,GRANITE,50,0.87,49.53,90.69,34.6,2,525.79,4858.76,5,4,3.92,5.3444,222.6705,464.3598,27.2112,6.5579,49.8,1,NONE
2024-03-17 00:00:00,2024,3,77,0,SWING,SENSOR-050,-26.177915,141.526781,1099.76,WS-010,ACTIVE,GOOD,84.57,0.4,76.61,5.79,29.86,Zone E,52.48,35.96,SHALE,85,0.85,83.7,156.07,23.19,4,539.03,4954.4,7,3,1.67,1.894,110.1507,384.9046,155.1624,15.3298,5.4,0,NONE
2024-03-17 06:00:00,2024,3,77,6,SWING,SENSOR-041,-25.111553,141.179011,1344.5,WS-001,CALIBRATING,POOR,60.47,0.05,67.54,4.57,30.14,Zone C,68.14,38.62,SCHIST,73,3.27,61.17,102.68,22.56,3,107.47,4865.26,6,2,1.3,4.6569,252.3837,397.1363,158.9036,6.5178,36.87,0,NONE
2024-03-17 12:00:00,2024,3,77,12,NIGHT,SENSOR-031,-26.352845,140.682404,1661.92,WS-004,CALIBRATING,GOOD,70.29,0.23,58.02,6.7,30.13,Zone D,27.89,39.7,GRANITE,69,4.35,22.74,99.08,31.48,3,517.45,3986.72,8,3,0.7,4.5916,89.5448,308.2575,39.0041,41.6986,48.35,0,NONE
2024-03-17 18:00:00,2024,3,77,18,SWING,SENSOR-004,-26.374109,141.148324,1500.76,WS-003,CALIBRATING,FAIR,68.46,0.23,59.37,13.73,30.25,Zone D,45.31,77.93,SHALE,45,3.57,84.66,149.52,44.85,3,581.97,1536.9,12,2,2.14,1.0123,93.1931,141.7106,199.7527,4.5138,36.26,1,NONE
2024-03-18 00:00:00,2024,3,78,0,DAY,SENSOR-022,-26.266666,141.955792,1434.42,WS-010,ACTIVE,GOOD,67.7,0.15,39.03,2.78,30.39,Zone C,45.64,59.68,SCHIST,46,3.41,88.74,57.36,45.46,4,263.35,1600.03,15,1,0.98,1.8247,177.8808,12.9829,106.4938,49.917,11.54,0,NONE
2024-03-18 06:00:00,2024,3,78,6,NIGHT,SENSOR-026,-26.422225,140.344437,1762.23,WS-003,ACTIVE,POOR,62.36,0.06,89.41,1.73,29.41,Zone E,34.79,36.83,GRANITE,63,3.22,63.5,152.03,21.69,3,436.9,1724.38,5,2,3.91,3.8969,325.4618,117.6776,22.3067,37.2025,31.07,0,NONE
2024-03-18 12:00:00,2024,3,78,12,NIGHT,SENSOR-016,-25.319846,141.61343,1016.54,WS-008,ACTIVE,GOOD,73.34,0.15,41.21,15.25,29.98,Zone D,54.94,77.83,LIMESTONE,42,4.39,28.92,198.43,16.31,5,643.66,745.43,9,0,2.87,2.3305,93.7623,16.2023,10.2287,31.1888,11.92,0,NONE
2024-03-18 18:00:00,2024,3,78,18,DAY,SENSOR-007,-26.486517,140.201778,1605.57,WS-001,ACTIVE,FAIR,74.41,0.02,70.79,5.0,29.9,Zone E,31.05,44.47,SHALE,69,3.26,47.79,152.44,35.5,6,801.19,3761.55,4,4,1.02,3.3397,78.3133,483.9864,164.1674,6.3765,30.27,0,NONE
2024-03-19 00:00:00,2024,3,79,0,DAY,SENSOR-011,-26.472854,140.417055,1765.06,WS-006,MAINTENANCE,GOOD,75.32,0.5,86.88,7.66,30.1,Zone B,42.44,51.29,LIMESTONE,34,0.64,62.59,115.76,32.09,3,449.58,4193.04,9,2,4.08,4.4965,201.9188,434.4545,179.1802,14.2302,46.74,1,NONE
2024-03-19 06:00:00,2024,3,79,6,NIGHT,SENSOR-033,-26.282477,141.82933,1575.11,WS-008,CALIBRATING,GOOD,49.48,0.03,74.29,3.9,29.91,Zone D,49.21,65.94,GRANITE,42,3.75,72.96,111.78,39.86,5,249.06,1418.33,9,4,1.64,2.8731,218.8923,232.9753,65.2236,12.4454,20.89,0,NONE
2024-03-19 12:00:00,2024,3,79,12,DAY,SENSOR-026,-26.35749,140.206038,1071.81,WS-009,CALIBRATING,GOOD,80.07,0.14,35.66,3.61,29.98,Zone B,58.89,44.72,BASALT,75,3.85,22.12,159.32,39.91,2,929.26,3378.28,9,3,3.44,6.1542,424.3439,262.3242,164.657,36.3856,28.7,0,NONE
2024-03-19 18:00:00,2024,3,79,18,NIGHT,SENSOR-004,-26.638054,141.594518,1456.98,WS-001,ACTIVE,FAIR,63.75,0.21,49.7,4.4,29.76,Zone E,49.77,36.1,SCHIST,36,0.83,66.94,156.78,12.34,1,913.37,4582.03,11,2,1.37,0.0,0.0,170.328,129.4141,9.4602,32.64,0,NONE
2024-03-20 00:00:00,2024,3,80,0,SWING,SENSOR-031,-26.502928,140.182618,1750.02,WS-005,MAINTENANCE,GOOD,82.88,0.23,40.54,4.44,29.88,Zone A,32.79,32.72,SHALE,69,4.27,33.6,181.19,18.53,1,658.5,2389.41,11,1,2.68,2.3623,147.5116,317.5389,187.6976,15.6542,7.63,0,NONE
2024-03-20 06:00:00,2024,3,80,6,DAY,SENSOR-017,-25.914598,141.598021,1036.25,WS-006,CALIBRATING,GOOD,50.29,0.03,89.04,0.99,29.58,Zone A,32.85,69.58,SHALE,87,2.36,85.72,173.57,29.24,3,726.64,737.71,7,6,2.43,0.0,0.0,302.3648,64.5972,30.0318,24.74,0,NONE
2024-03-20 12:00:00,2024,3,80,12,DAY,SENSOR-037,-26.608603,141.529127,1023.5,WS-009,ACTIVE,GOOD,65.63,0.27,52.53,4.4,29.52,Zone E,41.8,50.88,SANDSTONE,48,3.45,82.7,110.09,17.69,4,504.75,1753.21,16,2,0.84,0.6297,37.5248,263.1602,52.7611,21.1281,29.85,0,NONE
2024-03-20 18:00:00,2024,3,80,18,DAY,SENSOR-025,-25.442023,140.680218,1178.71,WS-009,CALIBRATING,POOR,98.87,0.07,65.1,10.51,30.4,Zone C,41.7,33.77,BASALT,87,2.46,56.09,149.95,31.86,4,202.54,877.78,8,3,4.31,0.0,0.0,393.9751,135.3856,26.3648,3.04,0,NONE
2024-03-21 00:00:00,2024,3,81,0,SWING,SENSOR-040,-26.000355,140.775133,1613.07,WS-002,ACTIVE,GOOD,93.21,0.19,33.36,9.76,29.93,Zone D,44.19,76.97,SANDSTONE,55,2.11,39.65,127.92,35.28,5,745.95,3011.22,3,6,1.64,5.2893,439.9706,148.4865,137.95,1.8991,23.8,0,NONE
2024-03-21 06:00:00,2024,3,81,6,NIGHT,SENSOR-036,-25.053479,141.786277,1342.43,WS-006,ACTIVE,GOOD,62.23,0.12,89.89,3.92,30.18,Zone E,35.67,51.31,BASALT,73,3.31,21.39,125.49,47.05,4,131.64,1257.84,12,2,2.55,4.5388,296.9546,55.6975,184.9684,17.8541,22.16,0,NONE
2024-03-21 12:00:00,2024,3,81,12,NIGHT,SENSOR-033,-26.965654,141.895303,1368.68,WS-001,ACTIVE,GOOD,62.65,0.37,30.61,6.24,29.28,Zone B,58.27,39.05,SCHIST,87,3.37,76.23,131.01,26.57,6,136.02,1403.83,7,3,1.72,3.2045,231.8834,186.4321,89.9022,5.8445,20.22,1,NONE
2024-03-21 18:00:00,2024,3,81,18,NIGHT,SENSOR-031,-25.037343,141.03663,1927.64,WS-009,CALIBRATING,GOOD,83.5,0.08,54.44,5.66,29.66,Zone E,26.46,71.04,BASALT,46,4.08,25.94,79.15,48.96,5,463.36,4380.71,7,4,4.3,1.2523,84.7789,316.4448,165.224,33.0245,17.97,0,NONE
2024-03-22 00:00:00,2024,3,82,0,DAY,SENSOR-021,-26.287821,140.339679,1106.31,WS-010,ACTIVE,GOOD,76.11,0.02,84.4,4.84,29.72,Zone D,34.22,45.07,BASALT,42,3.98,64.13,145.24,25.49,3,573.07,910.63,9,4,2.59,0.5084,5.2716,172.1452,113.0647,47.9812,25.1,0,NONE
2024-03-22 06:00:00,2024,3,82,6,SWING,SENSOR-020,-25.773085,140.823919,1653.8,WS-010,ACTIVE,POOR,46.36,0.02,89.7,3.18,29.81,Zone E,57.7,77.22,BASALT,66,3.72,68.58,89.42,11.81,0,415.58,1586.59,4,2,1.0,2.5014,183.3574,458.2904,36.6508,27.3448,20.11,0,NONE
2024-03-22 12:00:00,2024,3,82,12,NIGHT,SENSOR-046,-26.561264,141.468437,1757.48,WS-010,ACTIVE,FAIR,58.82,0.18,55.15,4.49,28.99,Zone A,27.07,35.58,SANDSTONE,41,2.77,76.42,85.35,47.41,4,611.94,3014.07,10,3,1.24,0.0,0.0,12.3519,106.7316,28.2204,13.11,0,NONE
2024-03-22 18:00:00,2024,3,82,18,NIGHT,SENSOR-044,-26.935569,140.92507,1313.48,WS-002,CALIBRATING,POOR,64.8,0.26,69.9,4.07,30.43,Zone C,69.19,69.2,SCHIST,83,2.47,21.07,111.78,38.64,1,141.97,2445.56,13,2,3.2,3.9547,279.8481,466.923,55.0163,34.9881,39.28,0,NONE
2024-03-23 00:00:00,2024,3,83,0,SWING,SENSOR-041,-26.577059,140.531493,1094.83,WS-001,MAINTENANCE,FAIR,46.9,0.03,50.81,3.08,30.5,Zone C,57.26,59.06,SCHIST,87,0.6,66.48,193.82,44.49,2,641.18,3704.85,8,3,3.26,3.8753,207.4504,216.4565,172.263,38.8059,32.85,1,NONE
2024-03-23 06:00:00,2024,3,83,6,SWING,SENSOR-037,-25.90145,140.002667,1323.85,WS-004,ACTIVE,POOR,79.43,0.01,43.2,3.34,29.79,Zone D,34.61,56.82,LIMESTONE,80,3.27,57.04,131.15,47.09,4,672.71,2750.42,5,1,2.42,0.2252,8.1597,444.9186,117.6142,34.3952,7.1,0,NONE
2024-03-23 12:00:00,2024,3,83,12,SWING,SENSOR-041,-25.273946,140.83334,1743.87,WS-010,CALIBRATING,GOOD,64.07,0.07,81.38,2.91,29.13,Zone B,62.48,32.22,GRANITE,48,3.56,50.89,115.44,31.6,2,911.07,1673.76,14,2,0.58,0.0,0.0,365.0694,16.7549,49.8717,3.15,0,NONE
2024-03-23 18:00:00,2024,3,83,18,SWING,SENSOR-045,-25.29454,140.49429,1017.57,WS-002,ACTIVE,GOOD,49.46,0.06,67.15,16.92,29.2,Zone D,68.65,61.72,SANDSTONE,75,0.88,14.46,159.98,27.25,3,664.22,1282.09,4,2,1.42,0.0,0.0,445.6059,20.4412,9.6541,17.72,0,NONE
2024-03-24 00:00:00,2024,3,84,0,NIGHT,SENSOR-010,-25.234376,140.36826,1840.36,WS-007,ACTIVE,FAIR,86.42,0.1,37.29,3.11,29.88,Zone E,64.55,67.73,BASALT,86,1.49,75.27,153.5,44.79,4,197.12,4707.84,8,1,2.07,0.0,0.0,480.3648,73.6593,39.1487,17.68,0,NONE
2024-03-24 06:00:00,2024,3,84,6,NIGHT,SENSOR-048,-25.807674,141.786683,1171.97,WS-001,ACTIVE,POOR,76.06,0.15,55.24,3.9,29.37,Zone B,54.6,59.06,BASALT,61,4.3,21.15,116.37,16.22,3,124.09,913.72,12,3,3.96,0.0,0.0,350.3893,11.5392,31.2189,6.39,0,NONE
2024-03-24 12:00:00,2024,3,84,12,NIGHT,SENSOR-043,-25.687174,140.328434,1055.98,WS-008,MAINTENANCE,FAIR,68.52,0.86,37.26,2.93,30.62,Zone C,39.97,59.63,LIMESTONE,59,4.76,67.28,159.58,11.85,4,470.21,1595.16,6,4,2.73,4.6848,158.8052,432.0677,167.9156,14.8201,51.24,0,SMALL
2024-03-24 18:00:00,2024,3,84,18,SWING,SENSOR-022,-26.391635,140.938029,1873.82,WS-009,ACTIVE,GOOD,83.17,0.18,33.16,3.85,30.26,Zone E,51.21,57.65,SHALE,81,0.96,31.23,130.74,42.45,3,783.09,909.05,10,2,1.93,4.7423,176.642,304.5276,115.662,20.8281,31.84,0,NONE
2024-03-25 00:00:00,2024,3,85,0,DAY,SENSOR-016,-25.438564,140.629378,1481.91,WS-005,MAINTENANCE,GOOD,65.69,0.08,88.12,8.17,30.24,Zone B,38.29,31.07,SANDSTONE,86,1.26,0.86,85.57,19.4,5,319.11,734.83,16,0,1.29,0.8126,18.7471,241.5056,103.4065,1.9033,9.31,0,NONE
2024-03-25 06:00:00,2024,3,85,6,NIGHT,SENSOR-046,-26.150633,140.03557,1033.56,WS-004,CALIBRATING,GOOD,90.17,0.01,58.98,5.1,30.08,Zone D,45.43,50.4,SANDSTONE,59,0.68,80.35,199.75,17.26,1,694.92,3476.48,9,3,3.25,3.9701,238.8464,261.2409,100.3737,32.6098,25.14,0,NONE
2024-03-25 12:00:00,2024,3,85,12,SWING,SENSOR-047,-26.211734,140.403599,1070.53,WS-005,ACTIVE,GOOD,70.85,0.04,76.37,5.58,30.71,Zone E,46.21,73.82,SCHIST,56,1.78,80.64,179.23,16.56,0,180.99,1789.46,9,3,2.31,4.4247,251.2177,164.4669,188.8317,42.6264,28.85,0,NONE
2024-03-25 18:00:00,2024,3,85,18,SWING,SENSOR-025,-25.106265,140.583448,1226.46,WS-007,ACTIVE,GOOD,71.43,0.12,37.75,5.65,30.02,Zone C,47.47,53.74,GRANITE,36,3.02,22.22,196.57,41.86,2,209.85,1352.0,7,4,3.65,5.7322,564.882,164.0143,26.0873,23.7624,47.07,0,NONE
2024-03-26 00:00:00,2024,3,86,0,NIGHT,SENSOR-046,-25.344259,140.327284,1871.17,WS-002,ACTIVE,FAIR,56.08,0.24,46.33,6.13,29.61,Zone C,29.27,45.94,SCHIST,89,3.55,65.71,81.94,13.15,2,273.48,3086.4,8,5,1.24,1.0731,43.5907,237.6673,12.595,24.6024,21.71,1,NONE
2024-03-26 06:00:00,2024,3,86,6,NIGHT,SENSOR-014,-25.60572,141.99104,1013.68,WS-004,MAINTENANCE,GOOD,45.2,0.16,51.31,2.75,29.47,Zone E,56.91,34.24,SCHIST,74,3.62,22.57,87.93,35.15,8,969.31,2630.89,13,5,2.08,2.0196,168.1934,143.0157,65.4152,7.0395,14.38,0,NONE
2024-03-26 12:00:00,2024,3,86,12,NIGHT,SENSOR-009,-26.516914,140.980919,1074.12,WS-002,MAINTENANCE,POOR,62.51,0.31,32.08,6.54,29.41,Zone B,55.94,79.65,LIMESTONE,53,3.31,86.67,174.73,28.54,2,351.15,1225.24,9,3,3.3,8.9288,186.7682,233.5576,110.9175,8.1724,45.9,0,NONE
2024-03-26 18:00:00,2024,3,86,18,DAY,SENSOR-043,-25.55241,141.339446,1798.75,WS-009,ACTIVE,GOOD,49.25,0.22,45.43,2.49,30.66,Zone A,38.92,62.16,GRANITE,82,2.31,6.0,127.41,23.84,5,328.16,4635.41,12,2,1.32,0.9374,83.2676,344.5903,155.2358,42.1531,17.34,0,NONE
2024-03-27 00:00:00,2024,3,87,0,NIGHT,SENSOR-022,-25.323702,141.031472,1376.99,WS-008,ACTIVE,GOOD,76.29,0.1,85.31,3.63,29.72,Zone A,63.19,36.96,BASALT,64,4.5,42.62,161.99,42.19,4,321.81,1144.39,10,1,0.66,2.2395,47.1338,27.635,167.9982,29.981,12.53,0,NONE
2024-03-27 06:00:00,2024,3,87,6,DAY,SENSOR-027,-26.522542,141.835266,1078.11,WS-008,CALIBRATING,GOOD,57.67,0.27,55.64,5.59,29.83,Zone C,54.1,47.54,SANDSTONE,46,3.1,84.02,55.25,40.77,6,788.82,4530.51,13,4,2.9,5.7706,454.175,172.765,11.7491,10.8108,49.05,1,NONE
2024-03-27 12:00:00,2024,3,87,12,NIGHT,SENSOR-042,-26.845025,141.186519,1189.35,WS-001,ACTIVE,POOR,55.49,0.01,51.67,4.24,30.32,Zone B,47.41,49.94,BASALT,75,0.83,8.05,147.8,29.48,8,795.27,1694.63,8,1,1.37,0.2813,12.412,296.9019,76.1382,33.2123,22.51,1,NONE
2024-03-27 18:00:00,2024,3,87,18,SWING,SENSOR-047,-26.73025,140.051965,1152.81,WS-001,ACTIVE,FAIR,54.54,0.07,67.61,1.6,29.64,Zone B,28.5,39.58,GRANITE,84,0.59,58.81,107.66,36.91,4,465.41,4931.08,10,3,3.52,0.8063,72.5163,441.3427,193.1877,16.903,25.69,0,NONE
2024-03-28 00:00:00,2024,3,88,0,NIGHT,SENSOR-032,-25.874037,140.374357,1800.62,WS-003,ACTIVE,GOOD,50.51,0.04,88.33,6.14,29.82,Zone A,58.65,44.08,SANDSTONE,31,2.94,86.09,108.69,26.81,9,373.13,4023.43,8,2,1.5,2.495,234.085,410.3219,30.9953,41.6429,21.23,0,NONE
2024-03-28 06:00:00,2024,3,88,6,SWING,SENSOR-039,-26.287503,141.347501,1729.24,WS-002,ACTIVE,GOOD,47.52,0.1,71.43,11.72,29.28,Zone D,26.3,50.74,SCHIST,56,2.6,63.43,96.33,22.61,1,611.04,2072.41,12,1,2.38,2.7519,114.5843,260.549,130.9061,33.3401,20.67,0,NONE
2024-03-28 12:00:00,2024,3,88,12,SWING,SENSOR-034,-26.785528,140.185152,1712.6,WS-008,ACTIVE,POOR,80.34,0.0,34.17,6.39,28.95,Zone D,64.17,38.52,SANDSTONE,51,3.98,2.74,150.94,42.66,4,332.08,924.0,8,2,1.89,1.5593,73.0582,285.3301,92.3424,23.4869,35.88,0,NONE
2024-03-28 18:00:00,2024,3,88,18,DAY,SENSOR-008,-26.063547,141.776652,1766.7,WS-006,ACTIVE,FAIR,76.74,0.08,78.72,8.96,29.61,Zone C,63.91,76.3,SCHIST,31,0.73,86.29,91.57,44.93,1,172.4,1204.29,7,2,3.31,7.1219,384.8642,493.3353,93.8863,26.3911,34.08,0,NONE
2024-03-29 00:00:00,2024,3,89,0,DAY,SENSOR-001,-25.142787,141.951787,1939.08,WS-006,ACTIVE,POOR,50.83,0.53,46.31,2.09,29.94,Zone B,64.98,72.56,LIMESTONE,56,3.91,8.78,56.04,40.13,2,870.06,2659.92,15,2,4.3,6.0049,112.8317,84.3168,25.5741,22.1492,59.86,0,MEDIUM
2024-03-29 06:00:00,2024,3,89,6,SWING,SENSOR-026,-26.625886,140.978035,1797.93,WS-007,MAINTENANCE,GOOD,74.31,0.12,64.14,3.8,30.63,Zone A,55.04,52.47,SHALE,71,0.81,77.39,166.67,19.81,1,295.52,793.12,13,3,2.5,4.0844,224.6942,355.3697,39.5262,32.8397,46.94,1,NONE
2024-03-29 12:00:00,2024,3,89,12,SWING,SENSOR-007,-26.123936,141.551948,1719.27,WS-003,ACTIVE,FAIR,57.14,0.11,37.59,2.0,30.51,Zone C,69.41,74.35,LIMESTONE,54,2.17,26.72,72.86,15.52,1,316.46,1880.01,18,2,4.45,1.6737,44.6382,192.5088,96.9491,16.9044,23.47,0,NONE
2024-03-29 18:00:00,2024,3,89,18,DAY,SENSOR-017,-25.033485,140.657666,1876.43,WS-007,ACTIVE,FAIR,54.21,0.27,80.59,8.88,30.12,Zone C,45.83,79.46,SANDSTONE,76,4.83,70.17,181.23,38.26,7,942.09,3137.54,8,4,3.82,6.2656,135.4535,419.8949,164.7565,32.6091,68.92,0,NONE
2024-03-30 00:00:00,2024,3,90,0,SWING,SENSOR-047,-25.774663,141.612224,1437.8,WS-010,ACTIVE,GOOD,63.34,0.0,63.27,6.99,30.55,Zone C,52.59,61.41,SCHIST,74,3.29,87.23,79.59,48.04,2,442.52,3962.21,12,1,2.69,0.0,0.0,53.2563,199.2127,44.9675,13.12,1,NONE
2024-03-30 06:00:00,2024,3,90,6,DAY,SENSOR-004,-26.006752,141.088508,1956.5,WS-002,CALIBRATING,GOOD,47.74,0.12,83.2,1.51,30.16,Zone B,41.76,48.58,SHALE,41,1.01,66.63,165.5,48.76,2,986.89,2032.03,11,3,4.06,3.1825,153.3931,496.7468,26.4689,43.2503,57.39,0,LARGE
2024-03-30 12:00:00,2024,3,90,12,SWING,SENSOR-046,-26.920136,141.670435,1209.74,WS-005,ACTIVE,GOOD,54.09,0.05,49.7,4.86,29.51,Zone C,28.24,65.78,BASALT,53,3.95,40.08,101.9,28.05,2,571.7,647.76,10,1,1.95,2.0764,125.7509,466.9007,129.8156,46.7736,34.59,0,NONE
2024-03-30 18:00:00,2024,3,90,18,DAY,SENSOR-015,-26.200283,140.721614,1826.36,WS-003,CALIBRATING,GOOD,64.7,0.08,57.13,6.64,29.93,Zone D,46.96,68.7,SCHIST,39,3.25,21.55,180.11,23.08,2,356.4,2374.84,8,7,2.9,1.594,86.9419,287.6671,134.292,16.0797,43.5,1,NONE
2024-03-31 00:00:00,2024,3,91,0,SWING,SENSOR-024,-26.876058,140.936577,1827.67,WS-007,MAINTENANCE,FAIR,62.88,0.13,57.07,6.23,30.11,Zone E,33.27,77.07,SCHIST,61,4.34,30.79,100.29,49.42,2,533.75,691.12,10,1,3.62,9.673,670.8657,183.9216,196.6843,9.8577,30.98,0,NONE
2024-03-31 06:00:00,2024,3,91,6,DAY,SENSOR-049,-26.821968,140.543477,1767.94,WS-004,MAINTENANCE,GOOD,107.51,0.03,81.18,7.51,30.55,Zone E,56.89,49.54,SHALE,80,3.55,62.8,130.39,45.41,3,900.29,2058.8,9,5,2.36,1.8701,159.248,262.901,73.2251,14.5568,34.23,0,NONE
2024-03-31 12:00:00,2024,3,91,12,SWING,SENSOR-046,-26.331473,141.762499,1614.91,WS-006,ACTIVE,POOR,52.77,0.15,79.34,1.82,30.04,Zone A,41.7,64.87,GRANITE,58,4.26,61.03,152.68,18.69,5,584.63,1156.5,10,5,2.06,0.2219,10.3875,254.287,176.3741,6.3196,13.95,0,NONE
2024-03-31 18:00:00,2024,3,91,18,SWING,SENSOR-033,-25.477457,141.908463,1371.43,WS-004,MAINTENANCE,POOR,65.33,0.21,79.76,7.01,30.2,Zone B,33.67,45.13,LIMESTONE,37,2.22,18.33,146.6,49.78,0,586.83,3081.5,15,2,2.67,3.447,256.8142,241.1099,61.0918,3.7454,42.87,0,NONE
2024-04-01 00:00:00,2024,4,92,0,NIGHT,SENSOR-034,-26.497775,141.831033,1852.51,WS-008,ACTIVE,GOOD,52.93,0.4,64.79,8.26,29.94,Zone E,68.62,36.27,SHALE,39,3.55,48.73,52.77,12.48,7,490.35,2557.85,10,6,4.47,7.704,170.157,129.627,47.725,26.8133,67.31,0,NONE
2024-04-01 06:00:00,2024,4,92,6,SWING,SENSOR-029,-26.86949,141.718845,1868.47,WS-001,CALIBRATING,GOOD,67.7,0.44,58.32,5.23,30.17,Zone E,36.93,30.84,SHALE,58,4.37,80.63,193.43,45.18,5,933.47,2550.21,9,4,3.2,7.2197,83.4958,113.2371,169.0184,15.2069,52.65,0,SMALL
2024-04-01 12:00:00,2024,4,92,12,SWING,SENSOR-004,-26.113428,140.893443,1362.74,WS-009,CALIBRATING,GOOD,40.8,0.34,31.02,1.02,30.06,Zone A,38.86,43.93,SHALE,53,1.09,45.69,153.87,35.21,5,491.14,2379.81,13,5,1.85,7.0285,495.3576,119.8444,78.2309,12.2884,60.6,0,NONE
2024-04-01 18:00:00,2024,4,92,18,DAY,SENSOR-048,-25.276344,141.008076,1683.45,WS-004,MAINTENANCE,GOOD,88.25,0.06,65.28,3.89,30.31,Zone A,30.55,64.51,SHALE,73,0.69,60.82,112.2,14.96,2,445.91,3822.76,13,3,0.59,0.0,0.0,466.2009,140.3843,2.6756,29.47,0,NONE
2024-04-02 00:00:00,2024,4,93,0,NIGHT,SENSOR-045,-26.984539,140.846227,1137.22,WS-002,MAINTENANCE,GOOD,79.4,0.35,39.63,3.23,30.25,Zone A,61.4,52.63,SHALE,60,0.65,6.24,88.64,31.76,3,802.7,2137.04,12,6,3.45,4.5047,75.5936,454.5719,184.9956,27.2202,48.13,0,NONE
2024-04-02 06:00:00,2024,4,93,6,DAY,SENSOR-019,-26.856699,141.887007,1773.35,WS-007,ACTIVE,GOOD,108.42,0.04,80.33,5.73,29.87,Zone D,34.05,36.22,SANDSTONE,50,1.12,89.84,57.38,27.65,3,805.52,1996.01,11,0,4.06,2.875,140.7105,419.5358,125.5787,20.0313,14.24,0,NONE
2024-04-02 12:00:00,2024,4,93,12,NIGHT,SENSOR-029,-25.882366,141.089144,1205.23,WS-007,CALIBRATING,GOOD,57.31,0.0,71.72,4.01,29.52,Zone E,69.57,48.71,LIMESTONE,75,2.54,71.4,165.35,36.71,4,782.48,3428.98,6,4,3.23,2.5678,102.4548,133.0287,104.9373,37.5906,36.71,0,NONE
2024-04-02 18:00:00,2024,4,93,18,SWING,SENSOR-023,-25.302495,141.023039,1706.69,WS-002,ACTIVE,POOR,64.67,0.2,41.57,6.54,30.3,Zone D,28.77,68.66,BASALT,35,4.47,27.38,148.16,29.5,3,926.97,3240.87,13,1,2.39,0.0298,1.8148,435.7369,88.8211,27.1983,12.63,1,NONE
2024-04-03 00:00:00,2024,4,94,0,DAY,SENSOR-047,-25.219382,140.943534,1743.86,WS-004,ACTIVE,GOOD,70.05,0.01,38.4,6.95,29.74,Zone C,25.76,37.58,SHALE,35,1.58,9.0,153.79,11.16,4,652.98,626.02,16,2,0.67,2.9253,66.9827,177.825,24.6014,20.2543,11.52,0,NONE
2024-04-03 06:00:00,2024,4,94,6,SWING,SENSOR-047,-25.721063,140.914005,1400.15,WS-009,CALIBRATING,POOR,39.35,0.03,65.57,9.49,30.19,Zone D,55.13,31.33,LIMESTONE,57,0.76,16.78,134.08,44.65,2,624.71,1161.81,15,1,1.37,0.5573,10.5959,415.3215,137.4102,44.8251,11.15,0,NONE
2024-04-03 12:00:00,2024,4,94,12,DAY,SENSOR-030,-26.315236,140.533319,1984.87,WS-006,ACTIVE,GOOD,57.62,0.2,84.67,16.07,29.73,Zone B,26.24,43.68,SCHIST,46,4.19,63.96,197.24,38.46,6,734.31,4328.63,17,1,2.52,0.7916,51.3381,343.4719,57.0189,30.4232,6.44,0,NONE
2024-04-03 18:00:00,2024,4,94,18,DAY,SENSOR-003,-26.782889,141.498581,1305.16,WS-007,MAINTENANCE,GOOD,85.77,0.02,87.09,6.74,29.32,Zone B,48.57,33.96,LIMESTONE,37,1.29,69.73,127.08,10.42,3,596.6,4906.19,4,2,1.47,0.0,0.0,131.7892,81.9542,41.0874,20.23,0,NONE
2024-04-04 00:00:00,2024,4,95,0,DAY,SENSOR-007,-26.732003,140.177038,1908.15,WS-010,ACTIVE,FAIR,84.56,0.14,62.13,4.03,29.94,Zone E,49.27,73.04,SCHIST,35,1.58,36.59,179.88,47.56,2,142.94,1164.23,8,1,4.07,1.9284,94.6192,101.5489,127.7362,45.9507,5.9,0,NONE
2024-04-04 06:00:00,2024,4,95,6,SWING,SENSOR-004,-25.090765,140.311721,1189.24,WS-004,ACTIVE,FAIR,65.24,0.38,78.48,8.42,29.6,Zone D,26.49,55.85,LIMESTONE,41,3.91,57.71,188.54,41.32,5,519.4,3364.88,8,2,2.97,2.5559,126.4647,124.5857,25.1839,1.0272,40.44,0,NONE
